index,Class,video_x
27_1_15,1,27_1
27_1_16,1,27_1
27_1_17,1,27_1
27_1_18,1,27_1
27_1_19,1,27_1
27_1_20,1,27_1
27_1_21,1,27_1
27_1_22,1,27_1
27_1_23,1,27_1
27_1_24,1,27_1
27_1_25,1,27_1
27_1_26,1,27_1
27_1_27,1,27_1
27_1_28,1,27_1
27_1_29,1,27_1
27_1_30,1,27_1
27_1_31,1,27_1
27_1_32,1,27_1
27_1_33,1,27_1
27_1_34,1,27_1
27_1_35,1,27_1
27_1_36,1,27_1
27_1_37,1,27_1
27_1_38,1,27_1
27_1_39,1,27_1
27_1_40,1,27_1
27_1_41,1,27_1
27_1_42,1,27_1
27_1_43,1,27_1
27_1_44,1,27_1
27_1_45,1,27_1
27_1_46,1,27_1
27_1_47,1,27_1
27_1_48,1,27_1
27_1_49,1,27_1
27_1_50,1,27_1
27_1_51,1,27_1
27_1_52,1,27_1
27_1_53,1,27_1
27_1_54,1,27_1
27_1_55,1,27_1
27_1_56,1,27_1
27_1_57,1,27_1
27_1_58,1,27_1
27_1_59,1,27_1
27_1_60,1,27_1
27_1_61,1,27_1
27_1_62,1,27_1
27_1_63,1,27_1
27_1_64,1,27_1
27_1_65,1,27_1
27_1_66,1,27_1
27_1_67,1,27_1
27_1_68,1,27_1
27_1_69,1,27_1
27_1_70,1,27_1
27_1_71,1,27_1
27_1_72,1,27_1
27_1_73,1,27_1
27_1_74,1,27_1
27_1_75,1,27_1
27_1_76,1,27_1
27_1_77,1,27_1
27_1_78,1,27_1
27_1_79,1,27_1
27_1_80,1,27_1
27_1_81,1,27_1
27_1_82,1,27_1
27_1_83,1,27_1
27_1_84,1,27_1
27_1_85,1,27_1
27_1_86,1,27_1
27_1_87,1,27_1
27_1_88,1,27_1
27_1_89,1,27_1
27_1_90,1,27_1
27_1_91,1,27_1
27_1_92,1,27_1
27_1_93,1,27_1
27_1_94,1,27_1
27_1_95,1,27_1
27_1_96,1,27_1
27_1_97,1,27_1
27_1_98,1,27_1
27_1_99,1,27_1
27_1_100,1,27_1
27_1_101,1,27_1
27_1_102,1,27_1
27_1_103,1,27_1
27_1_104,1,27_1
27_1_105,1,27_1
27_1_106,1,27_1
27_1_107,1,27_1
27_1_108,2,27_1
27_1_109,2,27_1
27_1_110,2,27_1
27_1_111,2,27_1
27_1_112,2,27_1
27_1_113,2,27_1
27_1_114,2,27_1
27_1_115,2,27_1
27_1_116,2,27_1
27_1_117,2,27_1
27_1_118,2,27_1
27_1_119,2,27_1
27_1_120,2,27_1
27_1_121,2,27_1
27_1_122,2,27_1
27_1_123,2,27_1
27_1_124,2,27_1
27_1_125,2,27_1
27_1_126,2,27_1
27_1_127,2,27_1
27_1_128,2,27_1
27_1_129,2,27_1
27_1_130,2,27_1
27_1_131,2,27_1
27_1_132,2,27_1
27_1_133,2,27_1
27_1_134,2,27_1
27_1_135,2,27_1
27_1_136,2,27_1
30_1_1,0,30_1
30_1_2,0,30_1
30_1_3,0,30_1
30_1_4,0,30_1
30_1_5,0,30_1
30_1_6,0,30_1
30_1_7,0,30_1
30_1_8,0,30_1
30_1_9,0,30_1
30_1_10,0,30_1
30_1_11,0,30_1
30_1_12,0,30_1
30_1_13,0,30_1
30_1_14,0,30_1
30_1_15,0,30_1
30_1_16,0,30_1
30_1_17,0,30_1
30_1_18,0,30_1
30_1_19,0,30_1
30_1_20,0,30_1
30_1_21,0,30_1
30_1_22,0,30_1
30_1_23,0,30_1
30_1_24,0,30_1
30_1_25,0,30_1
30_1_26,0,30_1
30_1_27,0,30_1
30_1_28,0,30_1
30_1_29,0,30_1
30_1_30,0,30_1
30_1_31,0,30_1
30_1_32,0,30_1
30_1_33,0,30_1
30_1_34,0,30_1
30_1_35,0,30_1
30_1_36,0,30_1
30_1_37,0,30_1
30_1_38,0,30_1
30_1_39,0,30_1
30_1_40,0,30_1
30_1_41,0,30_1
30_1_42,0,30_1
30_1_43,0,30_1
30_1_44,0,30_1
30_1_45,0,30_1
30_1_46,0,30_1
30_1_47,0,30_1
30_1_48,0,30_1
30_1_49,0,30_1
30_1_50,0,30_1
30_1_51,0,30_1
30_1_52,0,30_1
30_1_53,0,30_1
30_1_54,0,30_1
30_1_55,1,30_1
30_1_56,1,30_1
30_1_57,1,30_1
30_1_58,1,30_1
30_1_59,1,30_1
30_1_60,1,30_1
30_1_61,1,30_1
30_1_62,1,30_1
30_1_63,1,30_1
30_1_64,1,30_1
30_1_65,1,30_1
30_1_66,1,30_1
30_1_67,1,30_1
30_1_68,1,30_1
30_1_69,1,30_1
30_1_70,0,30_1
30_1_71,0,30_1
30_1_72,0,30_1
30_1_73,0,30_1
30_1_74,0,30_1
30_1_75,0,30_1
30_1_76,0,30_1
30_1_77,0,30_1
30_1_78,0,30_1
30_1_79,0,30_1
30_1_80,0,30_1
30_1_81,0,30_1
30_1_82,1,30_1
30_1_83,1,30_1
30_1_84,1,30_1
30_1_85,1,30_1
30_1_86,1,30_1
30_1_87,1,30_1
30_1_88,1,30_1
30_1_89,1,30_1
30_1_90,1,30_1
30_1_91,1,30_1
30_1_92,1,30_1
30_1_93,1,30_1
30_1_94,1,30_1
30_1_95,1,30_1
30_1_96,1,30_1
30_1_97,1,30_1
30_1_98,1,30_1
30_1_99,1,30_1
30_1_100,1,30_1
30_1_101,1,30_1
30_1_102,1,30_1
30_1_103,1,30_1
30_1_104,1,30_1
30_1_105,1,30_1
30_1_106,1,30_1
30_1_107,1,30_1
30_1_108,1,30_1
30_1_109,1,30_1
30_1_110,1,30_1
30_1_111,1,30_1
30_1_112,1,30_1
30_1_113,1,30_1
30_1_114,1,30_1
30_1_115,1,30_1
30_1_116,1,30_1
30_1_117,1,30_1
30_1_118,1,30_1
30_1_119,1,30_1
30_1_120,1,30_1
30_1_121,1,30_1
30_1_122,1,30_1
30_1_123,1,30_1
30_1_124,1,30_1
30_1_125,1,30_1
30_1_126,1,30_1
30_1_127,1,30_1
30_1_128,1,30_1
30_1_129,1,30_1
30_1_130,1,30_1
30_1_131,1,30_1
30_1_132,1,30_1
30_1_133,1,30_1
30_1_134,1,30_1
30_1_135,1,30_1
30_1_136,1,30_1
30_1_137,1,30_1
30_1_138,1,30_1
30_1_139,1,30_1
30_1_140,1,30_1
30_1_141,1,30_1
30_1_142,1,30_1
30_1_143,1,30_1
30_1_144,1,30_1
30_1_145,1,30_1
30_1_146,1,30_1
30_1_147,1,30_1
30_1_148,1,30_1
30_1_149,1,30_1
30_1_150,1,30_1
30_1_151,1,30_1
30_1_152,1,30_1
30_1_153,1,30_1
30_1_154,2,30_1
30_1_155,2,30_1
30_1_156,2,30_1
30_1_157,2,30_1
30_1_158,2,30_1
30_1_159,2,30_1
30_1_160,2,30_1
30_1_161,2,30_1
30_1_162,2,30_1
30_1_163,2,30_1
30_1_164,2,30_1
30_1_165,2,30_1
30_1_166,2,30_1
30_1_167,2,30_1
30_1_168,2,30_1
30_1_169,2,30_1
30_1_170,2,30_1
30_1_171,2,30_1
30_1_172,2,30_1
30_1_173,2,30_1
30_1_174,2,30_1
30_1_175,2,30_1
30_1_176,2,30_1
32_1_1,1,32_1
32_1_2,1,32_1
32_1_3,1,32_1
32_1_4,1,32_1
32_1_5,1,32_1
32_1_6,1,32_1
32_1_7,1,32_1
32_1_8,1,32_1
32_1_9,1,32_1
32_1_10,1,32_1
32_1_11,1,32_1
32_1_12,1,32_1
32_1_13,1,32_1
32_1_14,1,32_1
32_1_15,1,32_1
32_1_16,1,32_1
32_1_17,1,32_1
32_1_18,1,32_1
32_1_19,1,32_1
32_1_20,1,32_1
32_1_21,1,32_1
32_1_22,1,32_1
32_1_23,1,32_1
32_1_24,1,32_1
32_1_25,1,32_1
32_1_26,1,32_1
32_1_27,1,32_1
32_1_28,1,32_1
32_1_29,1,32_1
32_1_30,1,32_1
32_1_31,2,32_1
32_1_32,2,32_1
32_1_33,2,32_1
32_1_34,2,32_1
32_1_35,2,32_1
32_1_36,2,32_1
32_1_37,2,32_1
32_1_38,2,32_1
32_1_39,2,32_1
32_1_40,2,32_1
32_1_41,2,32_1
32_1_42,2,32_1
32_1_43,2,32_1
32_1_44,2,32_1
32_1_45,2,32_1
32_1_46,2,32_1
32_1_47,2,32_1
32_1_48,2,32_1
32_1_49,2,32_1
32_1_50,2,32_1
32_1_51,2,32_1
32_1_52,2,32_1
32_1_53,2,32_1
32_1_54,2,32_1
32_1_55,2,32_1
32_1_56,2,32_1
32_1_57,2,32_1
32_1_58,2,32_1
32_1_59,2,32_1
32_1_60,2,32_1
32_1_61,2,32_1
32_1_62,2,32_1
32_1_63,2,32_1
32_1_64,2,32_1
33_1_1,2,33_1
33_1_2,2,33_1
33_1_3,2,33_1
33_1_4,2,33_1
33_1_5,2,33_1
33_1_6,2,33_1
33_1_7,2,33_1
33_1_8,2,33_1
33_1_9,2,33_1
33_1_10,2,33_1
33_1_11,2,33_1
33_1_12,2,33_1
33_1_13,2,33_1
33_1_14,2,33_1
33_1_15,2,33_1
33_1_16,2,33_1
33_1_17,2,33_1
33_1_18,2,33_1
33_1_19,2,33_1
33_1_20,2,33_1
33_1_21,2,33_1
33_1_22,2,33_1
33_1_23,2,33_1
33_1_24,2,33_1
33_1_25,2,33_1
33_1_26,2,33_1
33_1_27,2,33_1
33_1_28,2,33_1
33_1_29,2,33_1
33_1_30,2,33_1
33_1_31,2,33_1
33_1_32,2,33_1
33_1_33,2,33_1
33_1_34,2,33_1
33_1_35,2,33_1
33_1_36,2,33_1
33_1_37,2,33_1
33_1_38,2,33_1
33_1_39,2,33_1
33_1_40,2,33_1
33_1_41,2,33_1
33_1_42,2,33_1
33_1_43,2,33_1
33_1_44,2,33_1
33_1_45,2,33_1
33_1_46,2,33_1
33_1_47,2,33_1
33_1_48,2,33_1
33_1_49,2,33_1
33_1_50,2,33_1
33_1_51,2,33_1
33_1_52,2,33_1
33_1_53,2,33_1
33_1_54,2,33_1
33_1_55,2,33_1
33_1_56,2,33_1
33_1_57,2,33_1
33_1_58,1,33_1
33_1_59,1,33_1
33_1_60,1,33_1
33_1_61,1,33_1
33_1_62,1,33_1
33_1_63,1,33_1
33_1_64,1,33_1
33_1_65,1,33_1
33_1_66,1,33_1
33_1_67,1,33_1
33_1_68,1,33_1
33_1_69,1,33_1
33_1_70,1,33_1
33_1_71,1,33_1
33_1_72,1,33_1
33_1_73,1,33_1
33_1_74,1,33_1
33_1_75,1,33_1
33_1_76,1,33_1
33_1_77,1,33_1
33_1_78,1,33_1
33_1_79,1,33_1
33_1_80,1,33_1
33_1_81,1,33_1
33_1_82,1,33_1
33_1_83,1,33_1
33_1_84,1,33_1
33_1_85,1,33_1
33_1_86,1,33_1
33_1_87,1,33_1
33_1_88,1,33_1
33_1_89,1,33_1
33_1_90,1,33_1
33_1_91,1,33_1
33_1_92,1,33_1
33_1_93,1,33_1
33_1_94,1,33_1
33_1_95,1,33_1
33_1_96,1,33_1
33_1_97,1,33_1
33_1_98,1,33_1
33_1_99,1,33_1
33_1_100,1,33_1
33_1_101,1,33_1
33_1_102,1,33_1
33_1_103,1,33_1
33_1_104,1,33_1
33_1_105,1,33_1
33_1_106,1,33_1
33_1_107,1,33_1
33_1_108,1,33_1
33_1_109,1,33_1
33_1_110,1,33_1
33_1_111,1,33_1
33_1_112,1,33_1
33_1_113,1,33_1
33_1_114,1,33_1
33_1_115,1,33_1
33_1_116,1,33_1
33_1_117,1,33_1
33_1_118,1,33_1
33_1_119,1,33_1
33_1_120,1,33_1
33_1_121,1,33_1
33_1_122,1,33_1
33_1_123,1,33_1
33_1_124,1,33_1
33_1_125,1,33_1
33_1_126,1,33_1
33_1_127,1,33_1
33_1_128,1,33_1
33_1_129,1,33_1
33_1_130,1,33_1
33_1_131,1,33_1
33_1_132,1,33_1
33_1_133,1,33_1
33_1_134,1,33_1
33_1_135,1,33_1
33_1_136,1,33_1
33_1_137,1,33_1
33_1_138,1,33_1
33_1_139,1,33_1
33_1_140,1,33_1
33_1_141,1,33_1
33_1_142,1,33_1
33_1_143,1,33_1
33_1_144,1,33_1
33_1_145,1,33_1
33_1_146,1,33_1
33_1_147,1,33_1
33_1_148,1,33_1
33_1_149,1,33_1
33_1_150,1,33_1
33_1_151,1,33_1
33_1_152,1,33_1
33_1_153,1,33_1
33_1_154,1,33_1
33_1_155,1,33_1
33_1_156,1,33_1
33_1_157,1,33_1
33_1_158,1,33_1
33_1_159,1,33_1
33_1_160,1,33_1
33_1_161,1,33_1
33_1_162,1,33_1
33_1_163,1,33_1
33_1_164,1,33_1
33_1_165,1,33_1
33_1_166,1,33_1
33_1_167,1,33_1
33_1_168,1,33_1
33_1_169,1,33_1
33_1_170,1,33_1
33_1_171,1,33_1
33_1_172,1,33_1
33_1_173,1,33_1
33_1_174,1,33_1
33_1_175,1,33_1
33_1_176,1,33_1
33_1_177,1,33_1
33_1_178,1,33_1
33_1_179,1,33_1
33_1_180,1,33_1
33_1_181,1,33_1
33_1_182,1,33_1
33_1_183,1,33_1
33_1_184,1,33_1
33_1_185,1,33_1
33_1_186,1,33_1
33_1_187,1,33_1
33_1_188,1,33_1
33_1_189,1,33_1
33_1_190,1,33_1
33_1_191,1,33_1
33_1_192,1,33_1
33_1_193,1,33_1
33_1_194,1,33_1
33_1_195,1,33_1
33_1_196,1,33_1
33_1_197,1,33_1
33_1_198,1,33_1
33_1_199,1,33_1
33_1_200,1,33_1
33_1_201,1,33_1
33_1_202,1,33_1
33_1_203,1,33_1
33_1_204,1,33_1
33_1_205,1,33_1
33_1_206,1,33_1
33_1_207,1,33_1
33_1_208,1,33_1
33_1_209,1,33_1
33_1_210,1,33_1
33_1_211,1,33_1
33_1_212,1,33_1
33_1_213,1,33_1
33_1_214,1,33_1
33_1_215,1,33_1
33_1_216,1,33_1
33_1_217,1,33_1
33_1_218,1,33_1
33_1_219,1,33_1
33_1_220,1,33_1
33_1_221,1,33_1
33_1_222,1,33_1
33_1_223,1,33_1
33_1_224,1,33_1
33_1_225,1,33_1
33_1_226,1,33_1
33_1_227,1,33_1
33_1_228,1,33_1
33_1_229,1,33_1
33_1_230,1,33_1
33_1_231,1,33_1
33_1_232,1,33_1
33_1_233,1,33_1
33_1_234,1,33_1
33_1_235,1,33_1
33_1_236,1,33_1
33_1_237,1,33_1
33_1_238,1,33_1
33_1_239,1,33_1
33_1_240,1,33_1
33_1_241,1,33_1
33_1_242,1,33_1
33_1_243,1,33_1
33_1_244,1,33_1
33_1_245,1,33_1
33_1_246,1,33_1
33_1_247,1,33_1
33_1_248,1,33_1
33_1_249,1,33_1
33_1_250,1,33_1
33_1_251,1,33_1
33_1_252,1,33_1
33_1_253,1,33_1
33_1_254,1,33_1
33_1_255,1,33_1
33_1_256,1,33_1
33_1_257,1,33_1
33_1_258,1,33_1
33_1_259,1,33_1
33_1_260,1,33_1
33_1_261,1,33_1
33_1_262,1,33_1
33_1_263,1,33_1
33_1_264,1,33_1
33_1_265,1,33_1
33_1_266,1,33_1
33_1_267,1,33_1
33_1_268,1,33_1
33_1_269,1,33_1
33_1_270,1,33_1
33_1_271,1,33_1
33_1_272,1,33_1
34_1_1,0,34_1
34_1_2,0,34_1
34_1_3,0,34_1
34_1_4,0,34_1
34_1_5,0,34_1
34_1_6,0,34_1
34_1_7,0,34_1
34_1_8,0,34_1
34_1_9,0,34_1
34_1_10,0,34_1
34_1_11,0,34_1
34_1_12,0,34_1
34_1_13,0,34_1
34_1_14,0,34_1
34_1_15,0,34_1
34_1_16,0,34_1
34_1_17,0,34_1
34_1_18,0,34_1
34_1_19,0,34_1
34_1_20,0,34_1
34_1_21,0,34_1
34_1_22,0,34_1
34_1_23,0,34_1
34_1_24,0,34_1
34_1_25,1,34_1
34_1_26,1,34_1
34_1_27,1,34_1
34_1_28,1,34_1
34_1_29,1,34_1
34_1_30,1,34_1
34_1_31,1,34_1
34_1_32,1,34_1
34_1_33,1,34_1
34_1_34,1,34_1
34_1_35,1,34_1
34_1_36,1,34_1
34_1_37,1,34_1
34_1_38,1,34_1
34_1_39,1,34_1
34_1_40,1,34_1
34_1_41,1,34_1
34_1_42,1,34_1
34_1_43,1,34_1
34_1_44,1,34_1
34_1_45,1,34_1
34_1_46,1,34_1
34_1_47,1,34_1
34_1_48,1,34_1
34_1_49,1,34_1
34_1_50,1,34_1
34_1_51,1,34_1
34_1_52,1,34_1
34_1_53,1,34_1
34_1_54,1,34_1
34_1_55,1,34_1
34_1_56,1,34_1
34_1_57,1,34_1
34_1_58,1,34_1
34_1_59,1,34_1
34_1_60,1,34_1
34_1_61,0,34_1
34_1_62,0,34_1
34_1_63,0,34_1
34_1_64,0,34_1
34_1_65,0,34_1
34_1_66,0,34_1
34_1_67,0,34_1
34_1_68,0,34_1
34_1_69,0,34_1
34_1_70,0,34_1
34_1_71,0,34_1
34_1_72,0,34_1
34_1_73,0,34_1
34_1_74,0,34_1
34_1_75,1,34_1
34_1_76,1,34_1
34_1_77,1,34_1
34_1_78,1,34_1
34_1_79,2,34_1
34_1_80,2,34_1
34_1_81,2,34_1
34_1_82,2,34_1
34_1_83,2,34_1
34_1_84,2,34_1
34_1_85,2,34_1
34_1_86,2,34_1
34_1_87,1,34_1
34_1_88,1,34_1
34_1_89,1,34_1
34_1_90,1,34_1
34_1_91,1,34_1
34_1_92,1,34_1
34_1_93,1,34_1
34_1_94,1,34_1
34_1_95,1,34_1
34_1_96,1,34_1
34_1_97,1,34_1
34_1_98,1,34_1
34_1_99,1,34_1
34_1_100,1,34_1
34_1_101,1,34_1
34_1_102,1,34_1
34_1_103,1,34_1
34_1_104,1,34_1
34_1_105,1,34_1
34_1_106,1,34_1
34_1_107,1,34_1
34_1_108,1,34_1
34_1_109,1,34_1
34_1_110,1,34_1
34_1_111,1,34_1
34_1_112,1,34_1
34_1_113,1,34_1
34_1_114,1,34_1
34_1_115,1,34_1
34_1_116,1,34_1
34_1_117,1,34_1
34_1_118,1,34_1
34_1_119,1,34_1
34_1_120,1,34_1
34_1_121,1,34_1
34_1_122,1,34_1
34_1_123,0,34_1
34_1_124,0,34_1
34_1_125,0,34_1
34_1_126,0,34_1
34_1_127,0,34_1
34_1_128,0,34_1
34_1_129,0,34_1
34_1_130,0,34_1
34_1_131,0,34_1
34_1_132,0,34_1
34_1_133,0,34_1
34_1_134,1,34_1
34_1_135,1,34_1
34_1_136,1,34_1
34_1_137,1,34_1
34_1_138,1,34_1
34_1_139,1,34_1
34_1_140,1,34_1
34_1_141,1,34_1
34_1_142,1,34_1
34_1_143,1,34_1
34_1_144,1,34_1
34_1_145,1,34_1
34_1_146,1,34_1
34_1_147,1,34_1
34_1_148,1,34_1
34_1_149,1,34_1
34_1_150,1,34_1
34_1_151,1,34_1
34_1_152,1,34_1
34_1_153,1,34_1
34_1_154,1,34_1
34_1_155,1,34_1
34_1_156,1,34_1
34_1_157,1,34_1
34_1_158,1,34_1
34_1_159,1,34_1
34_1_160,1,34_1
34_1_161,1,34_1
34_1_162,1,34_1
34_1_163,1,34_1
34_1_164,1,34_1
34_1_165,2,34_1
34_1_166,2,34_1
34_1_167,2,34_1
34_1_168,2,34_1
34_1_169,2,34_1
34_1_170,2,34_1
34_1_171,2,34_1
34_1_172,2,34_1
34_1_173,2,34_1
34_1_174,2,34_1
34_1_175,2,34_1
34_1_176,2,34_1
34_1_177,2,34_1
34_1_178,2,34_1
34_1_179,2,34_1
34_1_180,2,34_1
34_1_181,2,34_1
34_1_182,2,34_1
34_1_183,2,34_1
34_1_184,2,34_1
34_1_185,2,34_1
34_1_186,2,34_1
34_1_187,2,34_1
34_1_188,2,34_1
34_1_189,2,34_1
34_1_190,2,34_1
34_1_191,2,34_1
34_1_192,2,34_1
34_1_193,2,34_1
34_1_194,2,34_1
34_1_195,2,34_1
34_1_196,2,34_1
34_1_197,2,34_1
34_1_198,2,34_1
34_1_199,1,34_1
34_1_200,1,34_1
34_1_201,1,34_1
34_1_202,1,34_1
34_1_203,1,34_1
34_1_204,1,34_1
34_1_205,1,34_1
34_1_206,1,34_1
34_1_207,1,34_1
34_1_208,1,34_1
34_1_209,1,34_1
34_1_210,1,34_1
34_1_211,1,34_1
34_1_212,1,34_1
34_1_213,1,34_1
34_1_214,1,34_1
34_1_215,1,34_1
34_1_216,1,34_1
34_1_217,1,34_1
34_1_218,1,34_1
34_1_219,1,34_1
34_1_220,1,34_1
34_1_221,1,34_1
34_1_222,1,34_1
34_1_223,1,34_1
34_1_224,1,34_1
34_1_225,1,34_1
34_1_226,1,34_1
34_1_227,1,34_1
34_1_228,1,34_1
34_1_229,1,34_1
34_1_230,1,34_1
34_1_231,1,34_1
34_1_232,1,34_1
34_1_233,1,34_1
34_1_234,1,34_1
34_1_235,1,34_1
34_1_236,1,34_1
34_1_237,1,34_1
34_1_238,1,34_1
34_1_239,1,34_1
34_1_240,1,34_1
34_1_241,1,34_1
34_1_242,1,34_1
34_1_243,1,34_1
34_1_244,1,34_1
34_1_245,1,34_1
34_1_246,1,34_1
34_1_247,1,34_1
34_1_248,1,34_1
34_1_249,1,34_1
34_1_250,1,34_1
34_1_251,1,34_1
34_1_252,1,34_1
34_1_253,1,34_1
34_1_254,1,34_1
34_1_255,1,34_1
34_1_256,1,34_1
34_1_257,1,34_1
34_1_258,1,34_1
34_1_259,1,34_1
34_1_260,1,34_1
34_1_261,1,34_1
34_1_262,1,34_1
34_1_263,1,34_1
34_1_264,1,34_1
34_1_265,1,34_1
34_1_266,1,34_1
34_1_267,1,34_1
34_1_268,1,34_1
34_1_269,1,34_1
34_1_270,1,34_1
34_1_271,1,34_1
34_1_272,1,34_1
34_1_273,1,34_1
34_1_274,1,34_1
34_1_275,1,34_1
34_1_276,1,34_1
34_1_277,1,34_1
34_1_278,1,34_1
34_1_279,1,34_1
34_1_280,1,34_1
34_1_281,1,34_1
34_1_282,1,34_1
34_1_283,1,34_1
34_1_284,1,34_1
34_1_285,1,34_1
34_1_286,1,34_1
34_1_287,1,34_1
34_1_288,1,34_1
34_1_289,1,34_1
34_1_290,1,34_1
34_1_291,1,34_1
34_1_292,1,34_1
34_1_293,1,34_1
34_1_294,1,34_1
34_1_295,1,34_1
34_1_296,1,34_1
34_1_297,1,34_1
34_1_298,1,34_1
34_1_299,1,34_1
34_1_300,1,34_1
34_1_301,1,34_1
34_1_302,1,34_1
34_1_303,1,34_1
34_1_304,1,34_1
34_1_305,1,34_1
34_1_306,1,34_1
34_1_307,1,34_1
34_1_308,1,34_1
34_1_309,1,34_1
34_1_310,1,34_1
34_1_311,1,34_1
34_1_312,1,34_1
34_1_313,1,34_1
34_1_314,1,34_1
34_1_315,1,34_1
34_1_316,1,34_1
34_1_317,1,34_1
34_1_318,1,34_1
34_1_319,1,34_1
34_1_320,1,34_1
34_1_321,1,34_1
34_1_322,1,34_1
34_1_323,1,34_1
34_1_324,1,34_1
34_1_325,1,34_1
34_1_326,1,34_1
34_1_327,1,34_1
34_1_328,1,34_1
34_1_329,1,34_1
34_1_330,1,34_1
34_1_331,1,34_1
34_1_332,1,34_1
34_1_333,1,34_1
34_1_334,1,34_1
34_1_335,1,34_1
34_1_336,1,34_1
34_1_337,1,34_1
34_1_338,1,34_1
34_1_339,1,34_1
34_1_340,1,34_1
34_1_341,1,34_1
34_1_342,1,34_1
34_1_343,1,34_1
34_1_344,1,34_1
34_1_345,1,34_1
34_1_346,1,34_1
34_1_347,1,34_1
34_1_348,1,34_1
34_1_349,1,34_1
34_1_350,1,34_1
34_1_351,1,34_1
34_1_352,1,34_1
34_1_353,1,34_1
34_1_354,1,34_1
34_1_355,1,34_1
34_1_356,1,34_1
34_1_357,1,34_1
34_1_358,1,34_1
34_1_359,1,34_1
34_1_360,1,34_1
34_1_361,1,34_1
34_1_362,1,34_1
34_1_363,1,34_1
34_1_364,1,34_1
34_1_365,1,34_1
34_1_366,1,34_1
34_1_367,1,34_1
34_1_368,1,34_1
34_1_369,1,34_1
34_1_370,1,34_1
34_1_371,1,34_1
34_1_372,1,34_1
34_1_373,1,34_1
34_1_374,1,34_1
34_1_375,1,34_1
34_1_376,1,34_1
34_1_377,1,34_1
34_1_378,1,34_1
34_1_379,1,34_1
34_1_380,1,34_1
34_1_381,1,34_1
34_1_382,1,34_1
34_1_383,1,34_1
34_1_384,1,34_1
34_1_385,1,34_1
34_1_386,1,34_1
34_1_387,1,34_1
34_1_388,1,34_1
34_1_389,1,34_1
34_1_390,1,34_1
34_1_391,1,34_1
34_1_392,1,34_1
34_1_393,1,34_1
34_1_394,1,34_1
34_1_395,1,34_1
34_1_396,1,34_1
34_1_397,1,34_1
34_1_398,1,34_1
34_1_399,1,34_1
34_1_400,1,34_1
34_1_401,1,34_1
34_1_402,1,34_1
34_1_403,1,34_1
34_1_404,1,34_1
34_1_405,1,34_1
35_1_1,1,35_1
35_1_2,1,35_1
35_1_3,1,35_1
35_1_4,1,35_1
35_1_5,1,35_1
35_1_6,1,35_1
35_1_7,1,35_1
35_1_8,1,35_1
35_1_9,1,35_1
35_1_10,1,35_1
35_1_11,1,35_1
35_1_12,1,35_1
35_1_13,1,35_1
35_1_14,1,35_1
35_1_15,1,35_1
35_1_16,1,35_1
35_1_17,1,35_1
35_1_18,1,35_1
35_1_19,1,35_1
35_1_20,1,35_1
35_1_21,1,35_1
35_1_22,1,35_1
35_1_23,1,35_1
35_1_24,1,35_1
35_1_25,1,35_1
35_1_26,1,35_1
35_1_27,1,35_1
35_1_28,1,35_1
35_1_29,1,35_1
35_1_30,1,35_1
35_1_31,1,35_1
35_1_32,1,35_1
35_1_33,1,35_1
35_1_34,1,35_1
35_1_35,1,35_1
35_1_36,2,35_1
35_1_37,2,35_1
35_1_38,2,35_1
35_1_39,2,35_1
35_1_40,2,35_1
35_1_41,2,35_1
35_1_42,2,35_1
35_1_43,2,35_1
35_1_44,2,35_1
35_1_45,2,35_1
35_1_46,2,35_1
35_1_47,2,35_1
35_1_48,2,35_1
35_1_49,2,35_1
35_1_50,2,35_1
35_1_51,2,35_1
35_1_52,2,35_1
35_1_53,2,35_1
35_1_54,2,35_1
37_1_1,0,37_1
37_1_2,0,37_1
37_1_3,0,37_1
37_1_4,0,37_1
37_1_5,0,37_1
37_1_6,0,37_1
37_1_7,0,37_1
37_1_8,0,37_1
37_1_9,0,37_1
37_1_10,0,37_1
37_1_11,0,37_1
37_1_12,0,37_1
37_1_13,0,37_1
37_1_14,0,37_1
37_1_15,0,37_1
37_1_16,0,37_1
37_1_17,0,37_1
37_1_18,0,37_1
37_1_19,0,37_1
37_1_20,0,37_1
37_1_21,0,37_1
37_1_22,0,37_1
37_1_23,0,37_1
37_1_24,0,37_1
37_1_25,0,37_1
37_1_26,0,37_1
37_1_27,0,37_1
37_1_28,0,37_1
37_1_29,0,37_1
37_1_30,0,37_1
37_1_31,0,37_1
37_1_32,0,37_1
37_1_33,0,37_1
37_1_34,0,37_1
37_1_35,0,37_1
37_1_36,0,37_1
37_1_37,0,37_1
37_1_38,0,37_1
37_1_39,0,37_1
37_1_40,0,37_1
37_1_41,0,37_1
37_1_42,0,37_1
37_1_43,0,37_1
37_1_44,0,37_1
37_1_45,0,37_1
37_1_46,0,37_1
37_1_47,0,37_1
37_1_48,0,37_1
37_1_49,0,37_1
37_1_50,0,37_1
37_1_51,0,37_1
37_1_52,0,37_1
37_1_53,0,37_1
37_1_54,0,37_1
37_1_55,0,37_1
37_1_56,0,37_1
37_1_57,0,37_1
37_1_58,0,37_1
37_1_59,0,37_1
37_1_60,0,37_1
37_1_61,0,37_1
37_1_62,0,37_1
37_1_63,0,37_1
37_1_64,0,37_1
37_1_65,1,37_1
37_1_66,1,37_1
37_1_67,1,37_1
37_1_68,1,37_1
37_1_69,1,37_1
37_1_70,1,37_1
37_1_71,1,37_1
37_1_72,1,37_1
